battery_id,t_ms,voltage,current,temp
BAT_031,940,4.0383,0.9983,25.93
BAT_031,960,4.0375,0.998,25.89
BAT_031,980,4.0388,1.0078,25.99
BAT_031,1000,4.04,1.0013,25.98
BAT_031,1020,4.04,0.9954,26.02
BAT_031,1040,4.0387,0.9992,25.97
BAT_031,1060,4.0382,1.0036,26.05
BAT_031,1080,4.0335,1.0031,26.1
BAT_031,1100,4.0391,1.0079,26.04
BAT_031,1120,4.0363,1.0143,26.1
BAT_031,1140,4.0368,0.9961,25.97
BAT_031,1160,4.0382,0.9995,26.01
BAT_031,1180,4.0369,1.0048,26.01
BAT_031,1200,4.0346,0.9967,26.01
BAT_031,1220,4.0337,1.0027,26.06
BAT_031,1240,4.0349,1.0053,26.1
BAT_031,1260,4.0349,1.0029,26.03
BAT_031,1280,4.0383,0.9932,26.12
BAT_031,1300,4.0361,1.0026,26.07
BAT_031,1320,4.0348,0.9907,26.14
BAT_031,1340,4.037,0.9996,26.07
BAT_031,1360,4.0374,1.0101,26.12
BAT_031,1380,4.0338,0.9998,26.1
BAT_031,1400,4.0387,0.9987,26.14
BAT_031,1420,4.0367,1.0019,26.18
BAT_031,1440,4.0345,0.9998,26.05
BAT_031,1460,4.0339,1.002,26.19
BAT_031,1480,4.0328,1.0052,26.16
BAT_031,1500,4.036,0.9997,26.25
BAT_031,1520,4.0357,1.0037,26.15
BAT_031,1540,4.0362,1.0013,26.21
BAT_031,1560,4.0331,1.0044,26.21
BAT_031,1580,4.0352,0.9977,26.19
BAT_031,1600,4.0365,1.0008,26.24
BAT_031,1620,4.0351,0.9919,26.29
BAT_031,1640,4.0372,1.0055,26.28
BAT_031,1660,4.0356,1.0072,26.22
BAT_031,1680,4.0353,0.9958,26.3
BAT_031,1700,4.033,1.0026,26.25
BAT_031,1720,4.0373,1.0037,26.21
BAT_031,1740,4.0356,1.0052,26.18
BAT_031,1760,4.0339,0.9966,26.2
BAT_031,1780,4.0323,1.0023,26.36
BAT_031,1800,4.034,0.997,26.28
BAT_031,1820,4.0331,1.0023,26.36
BAT_031,1840,4.0359,1.0006,26.33
BAT_031,1860,4.033,1.0016,26.36
BAT_031,1880,4.0353,0.9991,26.29
BAT_031,1900,4.0323,1.0015,26.3
BAT_031,1920,4.0317,0.989,26.32
BAT_031,1940,4.0359,1.006,26.37
BAT_031,1960,4.0339,1.0051,26.34
BAT_031,1980,4.032,0.9939,26.33
BAT_031,2000,4.035,1.0013,26.4
BAT_032,0,4.0493,1.0029,25.17
BAT_032,20,4.033,1.0004,25.23
BAT_032,40,4.0197,1.0012,25.24
BAT_032,60,4.0061,1.0051,25.24
BAT_032,80,3.995,0.9957,25.23
BAT_032,100,3.9862,0.9998,25.3
BAT_032,120,3.9769,0.9991,25.36
BAT_032,140,3.9711,1.0017,25.33
BAT_032,160,3.9631,1.0035,25.28
BAT_032,180,3.9555,1.001,25.43
BAT_032,200,3.9443,0.9958,25.37
BAT_032,220,3.9419,0.9945,25.39
BAT_032,240,3.9375,0.9968,25.45
BAT_032,260,3.9292,0.9916,25.46
BAT_032,280,3.9264,0.9929,25.53
BAT_032,300,3.9244,1.0044,25.47
BAT_032,320,3.917,0.9996,25.53
BAT_032,340,3.9157,0.9971,25.49
BAT_032,360,3.9116,0.9996,25.53
BAT_032,380,3.9137,0.9986,25.6
BAT_032,400,3.9071,0.9991,25.55
BAT_032,420,3.9048,0.9926,25.51
BAT_032,440,3.9064,0.9948,25.65
BAT_032,460,3.9017,0.9972,25.69
BAT_032,480,3.8992,1.0021,25.65
BAT_032,500,3.9006,1.0047,25.69
BAT_032,520,3.8995,1.0025,25.78
BAT_032,540,3.8958,0.9924,25.74
BAT_032,560,3.8953,0.9982,25.73
BAT_032,580,3.8932,0.9938,25.85
BAT_032,600,3.8913,0.9947,25.7
BAT_032,620,3.8902,0.9998,25.87
BAT_032,640,3.8922,0.9964,25.76
BAT_032,660,3.8881,0.9996,25.88
BAT_032,680,3.8886,1.0078,25.95
BAT_032,700,3.8892,0.9894,25.93
BAT_032,720,3.8881,1.0033,25.94
BAT_032,740,3.8857,1.0003,25.92
BAT_032,760,3.8857,1.0034,25.93
BAT_032,780,3.8858,1.0092,25.96
BAT_032,800,3.8894,0.9992,26.02
BAT_032,820,3.8843,1.0007,26.04
BAT_032,840,3.8811,1.0026,26.0
BAT_032,860,3.8871,1.0009,26.02
BAT_032,880,3.8821,1.0144,26.01
BAT_032,900,3.8836,0.9965,26.05
BAT_032,920,3.8843,0.9934,26.14
BAT_032,940,3.8831,1.0029,26.0
BAT_032,960,3.8823,0.9985,26.1
BAT_032,980,3.8817,1.0015,26.16
BAT_032,1000,3.8808,0.9904,26.2
BAT_032,1020,3.8819,1.0052,26.22
BAT_032,1040,3.882,0.993,26.18
BAT_032,1060,3.8806,1.0061,26.14
BAT_032,1080,3.8835,0.9925,26.21
BAT_032,1100,3.8788,0.9966,26.23
BAT_032,1120,3.882,0.9971,26.31
BAT_032,1140,3.8845,1.0008,26.24
BAT_032,1160,3.8805,0.9995,26.3
BAT_032,1180,3.8829,1.0056,26.43
BAT_032,1200,3.8815,0.987,26.34
BAT_032,1220,3.8816,0.996,26.34
BAT_032,1240,3.8819,1.0007,26.33
BAT_032,1260,3.8787,0.9849,26.41
BAT_032,1280,3.8773,0.9997,26.37
BAT_032,1300,3.8777,0.9975,26.58
BAT_032,1320,3.877,0.9942,26.44
BAT_032,1340,3.8812,1.0039,26.52
BAT_032,1360,3.8783,1.0006,26.46
BAT_032,1380,3.8784,0.996,26.45
BAT_032,1400,3.8767,1.0094,26.56
BAT_032,1420,3.877,0.9994,26.54
BAT_032,1440,3.8807,0.9998,26.55
BAT_032,1460,3.8794,1.0015,26.56
BAT_032,1480,3.8764,1.0007,26.54
BAT_032,1500,3.876,1.0049,26.68
BAT_032,1520,3.8798,0.9978,26.62
BAT_032,1540,3.8769,0.9976,26.73
BAT_032,1560,3.8768,1.0066,26.66
BAT_032,1580,3.8778,1.0079,26.67
BAT_032,1600,3.8757,0.997,26.65
BAT_032,1620,3.8762,0.9968,26.86
BAT_032,1640,3.8757,0.9895,26.81
BAT_032,1660,3.8783,0.9998,26.8
BAT_032,1680,3.8777,0.9972,26.81
BAT_032,1700,3.8764,1.0081,26.89
BAT_032,1720,3.8763,0.9934,26.89
BAT_032,1740,3.8757,1.0057,26.86
BAT_032,1760,3.876,1.0031,26.85
BAT_032,1780,3.8742,1.0112,26.86
BAT_032,1800,3.8771,1.0033,26.96
BAT_032,1820,3.8778,0.9934,26.98
BAT_032,1840,3.871,1.0002,26.97
BAT_032,1860,3.8768,1.0053,26.93
BAT_032,1880,3.8741,0.9992,26.96
BAT_032,1900,3.8729,0.9967,27.07
BAT_032,1920,3.877,1.0036,27.12
BAT_032,1940,3.8744,0.9947,27.02
BAT_032,1960,3.8744,1.0049,27.13
BAT_032,1980,3.8721,1.0047,27.06
BAT_032,2000,3.8749,1.0044,27.18
BAT_033,0,4.0169,0.9998,24.21
BAT_033,20,4.0003,1.0062,24.28
BAT_033,40,3.9819,1.0066,24.32
BAT_033,60,3.9618,0.991,24.35
BAT_033,80,3.9514,0.9994,24.39
BAT_033,100,3.9313,0.9992,24.39
BAT_033,120,3.9233,1.0012,24.34
BAT_033,140,3.9128,1.0019,24.35
BAT_033,160,3.9035,0.9922,24.42
BAT_033,180,3.8908,0.9981,24.41
BAT_033,200,3.8809,0.993,24.47
BAT_033,220,3.8743,1.001,24.42
BAT_033,240,3.8662,1.012,24.46
BAT_033,260,3.8647,1.0019,24.58
BAT_033,280,3.8578,1.0049,24.53
BAT_033,300,3.8527,0.9935,24.44
BAT_033,320,3.8462,0.9989,24.62
BAT_033,340,3.8424,0.9951,24.64
BAT_033,360,3.8396,0.996,24.58
BAT_033,380,3.8342,1.0042,24.65
BAT_033,400,3.8284,1.0088,24.73
BAT_033,420,3.8258,1.0032,24.72
BAT_033,440,3.8251,0.9977,24.63
BAT_033,460,3.8214,0.9965,24.74
BAT_033,480,3.8185,0.9937,24.76
BAT_033,500,3.8181,0.9971,24.73
BAT_033,520,3.8183,0.9836,24.73
BAT_033,540,3.8166,0.9965,24.76
BAT_033,560,3.8142,1.0001,24.77
BAT_033,580,3.8136,1.0079,24.83
BAT_033,600,3.8089,1.0017,24.78
BAT_033,620,3.8055,0.9936,24.83
BAT_033,640,3.8104,0.996,24.87
BAT_033,660,3.8093,0.997,24.9
BAT_033,680,3.8065,0.9897,24.97
BAT_033,700,3.8083,1.0007,25.01
BAT_033,720,3.806,0.9998,24.96
BAT_033,740,3.8038,0.9976,24.97
BAT_033,760,3.8046,0.9921,25.01
BAT_033,780,3.801,0.9958,25.12
BAT_033,800,3.8035,0.9894,25.08
BAT_033,820,3.8057,1.0004,25.05
BAT_033,840,3.7988,0.9952,25.09
BAT_033,860,3.8003,1.0067,25.14
BAT_033,880,3.8005,0.9909,25.05
BAT_033,900,3.8015,0.9997,25.17
BAT_033,920,3.7971,1.0046,25.17
BAT_033,940,3.7982,1.0048,25.16
BAT_033,960,3.7972,1.0044,25.3
BAT_033,980,3.7996,1.0023,25.21
BAT_033,1000,3.7996,0.9956,25.22
BAT_033,1020,3.7969,1.001,25.19
BAT_033,1040,3.7946,0.9926,25.29
BAT_033,1060,3.7954,1.0081,25.29
BAT_033,1080,3.799,0.9988,25.36
BAT_033,1100,3.7943,0.9881,25.26
BAT_033,1120,3.7981,1.0083,25.33
BAT_033,1140,3.7916,0.9976,25.32
BAT_033,1160,3.7921,1.0021,25.47
BAT_033,1180,3.7952,1.0042,25.49
BAT_033,1200,3.7945,0.9945,25.46
BAT_033,1220,3.7943,1.0012,25.53
BAT_033,1240,3.7936,1.0031,25.52
BAT_033,1260,3.7935,0.9979,25.5
BAT_033,1280,3.7917,1.0029,25.52
BAT_033,1300,3.7942,0.9966,25.65
BAT_033,1320,3.7921,0.9973,25.5
BAT_033,1340,3.7936,1.0113,25.59
BAT_033,1360,3.7947,0.998,25.64
BAT_033,1380,3.794,0.9983,25.65
BAT_033,1400,3.7902,0.9966,25.7
BAT_033,1420,3.7919,1.0018,25.64
BAT_033,1440,3.7923,0.9981,25.7
BAT_033,1460,3.7929,1.0011,25.72
BAT_033,1480,3.7916,0.9916,25.72
BAT_033,1500,3.7851,1.0001,25.75
BAT_033,1520,3.7903,0.9927,25.79
BAT_033,1540,3.7886,0.9944,25.86
BAT_033,1560,3.7917,1.0013,25.83
BAT_033,1580,3.7922,1.0013,25.94
BAT_033,1600,3.7919,1.0003,25.92
BAT_033,1620,3.7892,1.001,25.92
BAT_033,1640,3.7886,0.9925,25.83
BAT_033,1660,3.7891,0.9973,25.84
BAT_033,1680,3.7915,0.9951,26.0
BAT_033,1700,3.7853,1.0027,25.94
BAT_033,1720,3.7865,1.0025,25.95
BAT_033,1740,3.7868,1.007,26.0
BAT_033,1760,3.7901,1.0,25.98
BAT_033,1780,3.7865,1.0054,26.02
BAT_033,1800,3.7866,1.002,26.09
BAT_033,1820,3.7852,1.0075,26.03
BAT_033,1840,3.7883,1.0041,26.17
BAT_033,1860,3.7878,0.9938,26.14
BAT_033,1880,3.784,0.9968,26.12
BAT_033,1900,3.7889,1.001,26.11
BAT_033,1920,3.789,0.9965,26.18
BAT_033,1940,3.7872,1.0021,26.16
BAT_033,1960,3.7838,1.0052,26.25
BAT_033,1980,3.781,1.0128,26.3
BAT_033,2000,3.7824,1.001,26.37
BAT_034,0,4.1447,1.0059,24.9
BAT_034,20,4.1336,0.9968,24.86
BAT_034,40,4.1268,0.9926,24.88
BAT_034,60,4.1169,1.0035,24.86
BAT_034,80,4.1125,1.0056,24.9
BAT_034,100,4.1099,0.9964,24.85
BAT_034,120,4.1024,1.0049,24.95
BAT_034,140,4.0974,0.995,24.94
BAT_034,160,4.0938,0.9977,24.83
BAT_034,180,4.0857,1.0061,24.91
BAT_034,200,4.0858,1.003,25.03
BAT_034,220,4.0821,0.998,24.92
BAT_034,240,4.0814,0.9989,24.94
BAT_034,260,4.079,0.9971,24.95
BAT_034,280,4.0749,0.9895,24.9
BAT_034,300,4.0715,0.9903,25.01
BAT_034,320,4.0682,1.004,24.98
BAT_034,340,4.0667,0.9975,24.98
BAT_034,360,4.0676,1.0049,24.93
BAT_034,380,4.0647,1.0054,25.01
BAT_034,400,4.0632,0.9975,24.97
BAT_034,420,4.0658,0.9949,25.05
BAT_034,440,4.0611,0.9956,25.01
BAT_034,460,4.0577,1.01,25.18
BAT_034,480,4.0585,1.0049,24.99
BAT_034,500,4.0566,0.9908,24.93
BAT_034,520,4.06,1.0012,25.0
BAT_034,540,4.0554,1.0059,25.07
BAT_034,560,4.058,1.0008,25.08
BAT_034,580,4.062,0.9905,25.09
BAT_034,600,4.0534,0.9998,24.99
BAT_034,620,4.0528,1.0022,25.1
BAT_034,640,4.0557,0.9974,25.12
BAT_034,660,4.0534,0.9969,25.1
BAT_034,680,4.0578,1.0023,24.98
BAT_034,700,4.0536,0.9968,25.01
BAT_034,720,4.0533,1.0012,25.08
BAT_034,740,4.0501,1.0007,25.16
BAT_034,760,4.0525,0.9996,25.05
BAT_034,780,4.0497,1.0021,25.09
BAT_034,800,4.0516,1.0071,25.18
BAT_034,820,4.052,0.9947,25.16
BAT_034,840,4.0477,0.9967,25.07
BAT_034,860,4.0518,0.9997,25.21
BAT_034,880,4.0502,1.0014,25.09
BAT_034,900,4.053,1.0039,25.25
BAT_034,920,4.0524,0.9974,25.23
BAT_034,940,4.0499,1.009,25.17
BAT_034,960,4.049,0.9998,25.17
BAT_034,980,4.051,0.9936,25.21
BAT_034,1000,4.0472,1.0077,25.21
BAT_034,1020,4.0472,1.0015,25.18
BAT_034,1040,4.049,0.9969,25.31
BAT_034,1060,4.0517,0.9882,25.21
BAT_034,1080,4.0473,0.9938,25.29
BAT_034,1100,4.0465,0.9904,25.25
BAT_034,1120,4.0472,0.9997,25.27
BAT_034,1140,4.0495,0.9948,25.25
BAT_034,1160,4.0494,0.9893,25.28
BAT_034,1180,4.0483,1.0081,25.28
BAT_034,1200,4.0458,0.9969,25.27
BAT_034,1220,4.0474,0.9941,25.35
BAT_034,1240,4.048,0.9934,25.39
BAT_034,1260,4.0471,0.9968,25.29
BAT_034,1280,4.0474,1.0039,25.41
BAT_034,1300,4.0447,1.0021,25.34
BAT_034,1320,4.0503,1.0007,25.42
BAT_034,1340,4.0464,0.9971,25.31
BAT_034,1360,4.0488,1.0019,25.42
BAT_034,1380,4.0474,1.0022,25.31
BAT_034,1400,4.0491,1.0049,25.36
BAT_034,1420,4.0432,1.0076,25.36
BAT_034,1440,4.0453,0.9971,25.39
BAT_034,1460,4.0487,1.0046,25.37
BAT_034,1480,4.0466,0.9969,25.39
BAT_034,1500,4.0457,0.9973,25.35
BAT_034,1520,4.0441,0.9959,25.43
BAT_034,1540,4.0483,1.0016,25.34
BAT_034,1560,4.0444,1.0088,25.52
BAT_034,1580,4.0485,0.9976,25.35
BAT_034,1600,4.046,0.9977,25.47
BAT_034,1620,4.0463,0.9943,25.38
BAT_034,1640,4.0476,1.0042,25.48
BAT_034,1660,4.0462,1.0029,25.38
BAT_034,1680,4.0459,0.9942,25.45
BAT_034,1700,4.0453,0.9954,25.5
BAT_034,1720,4.0461,1.0065,25.48
BAT_034,1740,4.0455,0.9954,25.44
BAT_034,1760,4.0471,1.0004,25.58
BAT_034,1780,4.047,0.9969,25.45
BAT_034,1800,4.045,1.0055,25.56
BAT_034,1820,4.0398,0.997,25.6
BAT_034,1840,4.0434,0.9998,25.54
BAT_034,1860,4.0459,0.9978,25.51
BAT_034,1880,4.0444,0.9995,25.52
BAT_034,1900,4.0488,1.0053,25.49
BAT_034,1920,4.0451,1.0086,25.53
BAT_034,1940,4.0457,1.0077,25.51
BAT_034,1960,4.0466,0.9986,25.59
BAT_034,1980,4.0445,1.0038,25.61
BAT_034,2000,4.0487,0.9954,25.62
BAT_035,0,3.9909,1.0072,24.64
BAT_035,20,3.9661,1.0091,24.87
BAT_035,40,3.9471,1.005,24.84
BAT_035,60,3.9269,1.0007,24.78
BAT_035,80,3.9073,1.0006,24.9
BAT_035,100,3.8943,0.9939,24.93
BAT_035,120,3.8797,1.0038,24.9
BAT_035,140,3.8658,1.0053,25.01
BAT_035,160,3.852,0.9944,25.02
BAT_035,180,3.8443,1.0003,24.95
BAT_035,200,3.8359,1.0009,25.04
BAT_035,220,3.8257,0.9974,25.07
BAT_035,240,3.8172,1.0036,25.1
BAT_035,260,3.807,0.9965,25.09
BAT_035,280,3.8053,0.9967,25.19
BAT_035,300,3.799,1.0044,25.27
BAT_035,320,3.7914,1.0016,25.25
BAT_035,340,3.7872,1.005,25.21
BAT_035,360,3.7847,1.0018,25.15
BAT_035,380,3.7799,0.9991,25.22
BAT_035,400,3.7734,0.9986,25.35
BAT_035,420,3.7712,0.9997,25.32
BAT_035,440,3.7657,0.9968,25.33
BAT_035,460,3.7641,0.9943,25.36
BAT_035,480,3.764,1.0023,25.4
BAT_035,500,3.7603,0.9989,25.37
BAT_035,520,3.7592,1.0113,25.48
BAT_035,540,3.7568,1.0123,25.42
BAT_035,560,3.7547,0.9983,25.5
BAT_035,580,3.7486,0.9997,25.56
BAT_035,600,3.7472,0.9989,25.54
BAT_035,620,3.747,1.0032,25.68
BAT_035,640,3.7485,1.0052,25.66
BAT_035,660,3.7463,1.003,25.71
BAT_035,680,3.7445,0.9993,25.61
BAT_035,700,3.7406,0.996,25.75
BAT_035,720,3.7441,1.0013,25.79
BAT_035,740,3.7389,1.0069,25.76
BAT_035,760,3.7432,1.0069,25.74
BAT_035,780,3.7391,1.0021,25.81
BAT_035,800,3.739,0.9994,25.8
BAT_035,820,3.7398,0.9982,25.95
BAT_035,840,3.7368,1.0029,25.9
BAT_035,860,3.7414,0.9953,25.89
BAT_035,880,3.7411,0.9967,25.93
BAT_035,900,3.7364,0.9952,26.03
BAT_035,920,3.7397,0.9992,25.96
BAT_035,940,3.7334,1.0034,26.0
BAT_035,960,3.7368,0.9879,26.03
BAT_035,980,3.7365,1.0021,25.94
BAT_035,1000,3.7354,1.0006,26.11
BAT_035,1020,3.7337,0.9979,26.14
BAT_035,1040,3.7351,0.9841,26.16
BAT_035,1060,3.7355,0.999,26.25
BAT_035,1080,3.7315,1.0096,26.26
BAT_035,1100,3.7321,1.0137,26.32
BAT_035,1120,3.7358,0.994,26.27
BAT_035,1140,3.7332,1.0053,26.3
BAT_035,1160,3.7294,1.0061,26.32
BAT_035,1180,3.7325,0.9985,26.35
BAT_035,1200,3.7286,1.0034,26.35
BAT_035,1220,3.7274,1.0021,26.4
BAT_035,1240,3.7326,1.0041,26.37
BAT_035,1260,3.7301,1.0001,26.46
BAT_035,1280,3.7281,1.0004,26.54
BAT_035,1300,3.7323,1.0073,26.55
BAT_035,1320,3.7246,0.9986,26.51
BAT_035,1340,3.7235,1.0077,26.61
BAT_035,1360,3.729,1.0018,26.62
BAT_035,1380,3.7283,1.0069,26.71
BAT_035,1400,3.7301,0.9972,26.66
BAT_035,1420,3.7302,1.0036,26.64
BAT_035,1440,3.7298,1.0036,26.73
BAT_035,1460,3.7268,0.9999,26.63
BAT_035,1480,3.7274,0.9978,26.74
BAT_035,1500,3.7266,0.9985,26.79
BAT_035,1520,3.7271,0.9969,26.8
BAT_035,1540,3.7264,1.0025,26.86
BAT_035,1560,3.7257,0.9959,26.78
BAT_035,1580,3.7236,1.0021,26.85
BAT_035,1600,3.7291,0.9992,26.9
BAT_035,1620,3.7253,0.9974,26.91
BAT_035,1640,3.7255,0.9927,26.98
BAT_035,1660,3.7249,0.9956,27.05
BAT_035,1680,3.7256,1.0054,26.99
BAT_035,1700,3.7221,0.9942,26.98
BAT_035,1720,3.7206,1.0079,27.06
BAT_035,1740,3.7245,0.9974,27.1
BAT_035,1760,3.727,0.9913,27.09
BAT_035,1780,3.7238,0.9956,27.2
BAT_035,1800,3.7259,1.0045,27.23
BAT_035,1820,3.7228,1.005,27.18
BAT_035,1840,3.7205,0.9987,27.23
BAT_035,1860,3.725,0.9952,27.33
BAT_035,1880,3.7208,0.9937,27.21
BAT_035,1900,3.722,0.9929,27.34
BAT_035,1920,3.7219,0.998,27.26
BAT_035,1940,3.7205,1.0022,27.29
BAT_035,1960,3.7227,1.0001,27.38
BAT_035,1980,3.7215,1.0033,27.43
BAT_035,2000,3.7193,1.0039,27.43
BAT_036,0,4.118,1.0011,25.22
BAT_036,20,4.1137,1.0067,25.17
BAT_036,40,4.1061,1.005,25.13
BAT_036,60,4.1012,0.9967,25.21
BAT_036,80,4.0959,1.0004,25.14
BAT_036,100,4.0911,0.9999,25.23
BAT_036,120,4.0887,0.9953,25.26
BAT_036,140,4.0867,1.0025,25.2
BAT_036,160,4.0816,1.0014,25.25
BAT_036,180,4.0836,0.9953,25.27
BAT_036,200,4.0745,0.9982,25.29
BAT_036,220,4.0743,1.0038,25.34
BAT_036,240,4.0746,1.0045,25.24
BAT_036,260,4.0691,1.0046,25.29
BAT_036,280,4.0681,0.9999,25.19
BAT_036,300,4.0686,1.0053,25.32
BAT_036,320,4.0714,1.0106,25.27
BAT_036,340,4.0625,0.9972,25.33
BAT_036,360,4.0672,0.9981,25.44
BAT_036,380,4.0623,0.9949,25.28
BAT_036,400,4.0637,1.0109,25.38
BAT_036,420,4.063,1.0001,25.41
BAT_036,440,4.0597,1.0027,25.35
BAT_036,460,4.0613,0.9994,25.36
BAT_036,480,4.0592,0.9999,25.45
BAT_036,500,4.0584,0.9975,25.36
BAT_036,520,4.0585,1.0038,25.37
BAT_036,540,4.0555,0.9972,25.43
BAT_036,560,4.0589,0.9999,25.43
BAT_036,580,4.0529,0.9959,25.53
BAT_036,600,4.0564,0.9991,25.42
BAT_036,620,4.0543,1.0011,25.41
BAT_036,640,4.0579,0.9947,25.5
BAT_036,660,4.059,1.0061,25.61
BAT_036,680,4.0569,0.9957,25.49
BAT_036,700,4.0595,0.9988,25.59
BAT_036,720,4.0557,0.9951,25.55
BAT_036,740,4.0573,0.9966,25.6
BAT_036,760,4.0573,0.9915,25.52
BAT_036,780,4.06,1.0053,25.52
BAT_036,800,4.0537,1.0057,25.56
BAT_036,820,4.0563,1.0086,25.65
BAT_036,840,4.0552,1.0005,25.59
BAT_036,860,4.0559,1.0066,25.57
BAT_036,880,4.0529,1.0052,25.54
BAT_036,900,4.0555,0.9965,25.56
BAT_036,920,4.0517,1.0014,25.6
BAT_036,940,4.0558,0.9954,25.62
BAT_036,960,4.0504,1.0064,25.6
BAT_036,980,4.0518,1.0047,25.65
BAT_036,1000,4.0529,0.9951,25.62
BAT_036,1020,4.0538,0.9917,25.69
BAT_036,1040,4.0533,1.0062,25.74
BAT_036,1060,4.0577,1.0064,25.68
BAT_036,1080,4.055,1.0071,25.61
BAT_036,1100,4.051,1.0061,25.65
BAT_036,1120,4.0513,0.9861,25.66
BAT_036,1140,4.0505,1.0018,25.76
BAT_036,1160,4.0494,0.998,25.85
BAT_036,1180,4.0542,1.0003,25.74
BAT_036,1200,4.0555,0.9966,25.72
BAT_036,1220,4.0501,0.9977,25.78
BAT_036,1240,4.0489,1.0013,25.79
BAT_036,1260,4.0525,1.0081,25.82
BAT_036,1280,4.0522,1.0012,25.81
BAT_036,1300,4.0493,1.0139,25.82
BAT_036,1320,4.0562,1.003,25.89
BAT_036,1340,4.051,1.0014,25.81
BAT_036,1360,4.0532,0.9958,25.78
BAT_036,1380,4.0536,1.0128,25.8
BAT_036,1400,4.0504,1.0066,25.82
BAT_036,1420,4.0526,1.0011,25.84
BAT_036,1440,4.0509,1.0049,25.85
BAT_036,1460,4.0492,0.9992,25.82
BAT_036,1480,4.0486,1.001,25.96
BAT_036,1500,4.0487,1.0014,25.99
BAT_036,1520,4.0495,0.9984,25.88
BAT_036,1540,4.05,1.0046,25.97
BAT_036,1560,4.0502,0.9987,25.92
BAT_036,1580,4.0494,0.9996,26.04
BAT_036,1600,4.0499,1.0092,25.98
BAT_036,1620,4.0482,0.9972,26.0
BAT_036,1640,4.0488,1.0109,26.03
BAT_036,1660,4.0511,1.0064,26.01
BAT_036,1680,4.0534,1.009,26.09
BAT_036,1700,4.0506,1.0019,26.11
BAT_036,1720,4.0501,1.0,26.04
BAT_036,1740,4.048,1.0094,26.0
BAT_036,1760,4.0445,0.9973,26.06
BAT_036,1780,4.051,0.9973,26.11
BAT_036,1800,4.0531,0.9995,26.03
BAT_036,1820,4.0498,1.0011,26.05
BAT_036,1840,4.0522,0.9981,26.1
BAT_036,1860,4.0535,1.0008,26.12
BAT_036,1880,4.0506,0.9973,26.14
BAT_036,1900,4.0508,1.0112,26.11
BAT_036,1920,4.0479,0.9982,26.16
BAT_036,1940,4.0482,0.9976,26.18
BAT_036,1960,4.0476,1.0046,26.25
BAT_036,1980,4.0533,0.995,26.21
BAT_036,2000,4.0475,1.0012,26.17
BAT_037,0,3.9918,1.0048,24.57
BAT_037,20,3.9694,1.0036,24.53
BAT_037,40,3.9511,0.9968,24.54
BAT_037,60,3.9316,0.9978,24.63
BAT_037,80,3.9124,1.0013,24.58
BAT_037,100,3.8988,1.0106,24.6
BAT_037,120,3.8829,0.9922,24.67
BAT_037,140,3.876,0.9978,24.75
BAT_037,160,3.8612,0.9969,24.83
BAT_037,180,3.8535,0.9909,24.71
BAT_037,200,3.8429,1.0032,24.78
BAT_037,220,3.8343,1.0027,24.8
BAT_037,240,3.8281,0.9959,24.88
BAT_037,260,3.821,1.001,24.85
BAT_037,280,3.8128,0.9892,24.91
BAT_037,300,3.8044,0.9901,24.96
BAT_037,320,3.8002,1.0017,24.95
BAT_037,340,3.7939,0.9956,24.96
BAT_037,360,3.7939,1.0004,24.94
BAT_037,380,3.788,1.0005,24.96
BAT_037,400,3.7846,0.9974,24.95
BAT_037,420,3.7856,1.0043,25.06
BAT_037,440,3.7812,0.9949,25.18
BAT_037,460,3.7759,1.0007,25.1
BAT_037,480,3.7744,1.0016,25.16
BAT_037,500,3.7703,1.0037,25.21
BAT_037,520,3.7699,1.0051,25.17
BAT_037,540,3.7705,0.9992,25.31
BAT_037,560,3.7654,0.9988,25.27
BAT_037,580,3.7668,1.0071,25.27
BAT_037,600,3.7618,1.0037,25.38
BAT_037,620,3.7632,0.9984,25.4
BAT_037,640,3.7606,1.0008,25.4
BAT_037,660,3.7584,0.9889,25.41
BAT_037,680,3.7599,1.0021,25.45
BAT_037,700,3.7578,1.0051,25.45
BAT_037,720,3.7595,1.0003,25.51
BAT_037,740,3.7547,1.0015,25.52
BAT_037,760,3.7552,1.0075,25.53
BAT_037,780,3.7564,1.0017,25.61
BAT_037,800,3.7518,0.9982,25.63
BAT_037,820,3.7513,1.0019,25.63
BAT_037,840,3.7527,1.0021,25.66
BAT_037,860,3.7513,1.002,25.64
BAT_037,880,3.7503,0.9923,25.68
BAT_037,900,3.7474,1.0001,25.72
BAT_037,920,3.7481,1.0003,25.75
BAT_037,940,3.7491,0.9955,25.76
BAT_037,960,3.7501,1.0045,25.89
BAT_037,980,3.7451,1.0017,25.84
BAT_037,1000,3.7472,1.0016,25.95
BAT_037,1020,3.7483,1.0067,25.92
BAT_037,1040,3.7469,0.9888,25.96
BAT_037,1060,3.7504,0.9913,25.92
BAT_037,1080,3.7457,1.001,25.95
BAT_037,1100,3.7489,0.9971,26.07
BAT_037,1120,3.743,1.0011,26.14
BAT_037,1140,3.7459,1.0031,26.01
BAT_037,1160,3.7523,1.0043,26.04
BAT_037,1180,3.7418,1.0011,26.12
BAT_037,1200,3.7411,0.9976,26.14
BAT_037,1220,3.7402,0.9991,26.06
BAT_037,1240,3.742,1.002,26.22
BAT_037,1260,3.7466,0.9968,26.21
BAT_037,1280,3.7405,0.9928,26.24
BAT_037,1300,3.743,0.995,26.15
BAT_037,1320,3.743,1.0108,26.17
