battery_id,t_ms,voltage,current,temp
BAT_007,400,3.9061,1.0043,25.73
BAT_007,420,3.9018,0.9992,25.82
BAT_007,440,3.8952,0.9974,25.87
BAT_007,460,3.8941,1.0007,25.91
BAT_007,480,3.8971,1.0001,25.88
BAT_007,500,3.8901,0.9942,26.0
BAT_007,520,3.8883,1.0001,25.95
BAT_007,540,3.8867,0.997,25.9
BAT_007,560,3.8836,1.0,25.98
BAT_007,580,3.8836,1.0023,25.99
BAT_007,600,3.8814,1.0101,26.13
BAT_007,620,3.8842,1.0111,25.97
BAT_007,640,3.8816,1.0013,25.96
BAT_007,660,3.8823,1.0102,26.13
BAT_007,680,3.8809,0.9966,26.11
BAT_007,700,3.8779,0.9977,26.11
BAT_007,720,3.8785,0.9972,26.07
BAT_007,740,3.8808,1.0013,26.12
BAT_007,760,3.8769,0.9924,26.16
BAT_007,780,3.8764,1.0023,26.22
BAT_007,800,3.8796,1.0002,26.25
BAT_007,820,3.8775,0.9978,26.21
BAT_007,840,3.8765,0.9956,26.28
BAT_007,860,3.874,0.9991,26.27
BAT_007,880,3.8773,1.0048,26.32
BAT_007,900,3.8734,1.0045,26.32
BAT_007,920,3.8742,0.9951,26.38
BAT_007,940,3.8752,1.0005,26.37
BAT_007,960,3.8716,0.9983,26.34
BAT_007,980,3.8749,1.0105,26.36
BAT_007,1000,3.8776,1.0008,26.44
BAT_007,1020,3.873,0.9917,26.44
BAT_007,1040,3.8684,0.9974,26.38
BAT_007,1060,3.8714,1.0022,26.46
BAT_007,1080,3.8738,0.9929,26.51
BAT_007,1100,3.8714,1.0044,26.55
BAT_007,1120,3.8703,1.0026,26.46
BAT_007,1140,3.8717,0.9956,26.57
BAT_007,1160,3.873,1.0096,26.6
BAT_007,1180,3.8711,0.9991,26.53
BAT_007,1200,3.87,0.9992,26.57
BAT_007,1220,3.8711,1.0034,26.6
BAT_007,1240,3.8698,0.9886,26.62
BAT_007,1260,3.8684,1.0072,26.59
BAT_007,1280,3.8702,0.9996,26.64
BAT_007,1300,3.8696,0.9954,26.75
BAT_007,1320,3.8715,1.0042,26.83
BAT_007,1340,3.8744,0.9992,26.66
BAT_007,1360,3.8686,1.0082,26.82
BAT_007,1380,3.8692,1.0002,26.84
BAT_007,1400,3.8709,1.0026,26.83
BAT_007,1420,3.869,1.0054,26.9
BAT_007,1440,3.8694,1.0101,26.81
BAT_007,1460,3.868,0.9993,26.83
BAT_007,1480,3.8676,1.008,26.9
BAT_007,1500,3.8662,0.9991,26.84
BAT_007,1520,3.8676,0.9893,26.99
BAT_007,1540,3.8693,1.0101,26.92
BAT_007,1560,3.867,0.9972,26.95
BAT_007,1580,3.8649,1.0071,27.11
BAT_007,1600,3.8693,0.9964,27.03
BAT_007,1620,3.8661,0.996,27.05
BAT_007,1640,3.8658,1.0072,27.05
BAT_007,1660,3.8683,1.001,27.04
BAT_007,1680,3.8677,0.9949,27.04
BAT_007,1700,3.8693,1.0048,27.09
BAT_007,1720,3.8643,1.0134,27.12
BAT_007,1740,3.8691,0.9931,27.17
BAT_007,1760,3.8696,0.9977,27.12
BAT_007,1780,3.8646,1.0113,27.18
BAT_007,1800,3.8635,0.9929,27.2
BAT_007,1820,3.8665,1.0088,27.27
BAT_007,1840,3.8648,1.0057,27.33
BAT_007,1860,3.8664,0.9896,27.26
BAT_007,1880,3.8667,0.9911,27.26
BAT_007,1900,3.863,0.9944,27.26
BAT_007,1920,3.8661,1.0019,27.27
BAT_007,1940,3.8667,1.0039,27.35
BAT_007,1960,3.8643,1.0002,27.4
BAT_007,1980,3.8612,0.9958,27.29
BAT_007,2000,3.8602,0.9967,27.48
BAT_008,0,3.9484,0.9983,24.1
BAT_008,20,3.9238,0.9956,24.21
BAT_008,40,3.8991,0.9983,24.28
BAT_008,60,3.8762,1.0026,24.28
BAT_008,80,3.8579,0.9952,24.28
BAT_008,100,3.8391,1.0008,24.38
BAT_008,120,3.822,0.9978,24.4
BAT_008,140,3.8047,1.0048,24.48
BAT_008,160,3.7936,1.0114,24.34
BAT_008,180,3.7778,0.9987,24.43
BAT_008,200,3.7682,0.9982,24.53
BAT_008,220,3.7591,1.0021,24.46
BAT_008,240,3.7489,1.0034,24.56
BAT_008,260,3.7394,1.007,24.54
BAT_008,280,3.7309,1.0033,24.63
BAT_008,300,3.7263,0.9986,24.57
BAT_008,320,3.7157,0.9978,24.7
BAT_008,340,3.714,0.9909,24.72
BAT_008,360,3.707,0.9948,24.83
BAT_008,380,3.7029,1.0041,24.88
BAT_008,400,3.6968,0.998,24.86
BAT_008,420,3.6914,1.0004,24.82
BAT_008,440,3.6923,1.002,24.8
BAT_008,460,3.689,1.0042,24.82
BAT_008,480,3.6827,0.9974,24.85
BAT_008,500,3.6834,0.9984,24.92
BAT_008,520,3.6767,0.998,25.04
BAT_008,540,3.678,0.9919,24.95
BAT_008,560,3.6756,0.9975,25.0
BAT_008,580,3.6707,0.9933,25.07
BAT_008,600,3.6699,1.0057,25.09
BAT_008,620,3.667,1.0035,25.19
BAT_008,640,3.666,0.9915,25.13
BAT_008,660,3.6634,1.0082,25.11
BAT_008,680,3.6641,1.0074,25.26
BAT_008,700,3.6625,0.9961,25.24
BAT_008,720,3.662,1.0075,25.27
BAT_008,740,3.6587,1.0049,25.36
BAT_008,760,3.66,1.0039,25.34
BAT_008,780,3.6572,0.9996,25.31
BAT_008,800,3.6575,0.9953,25.41
BAT_008,820,3.6583,0.9934,25.38
BAT_008,840,3.6572,1.0023,25.46
BAT_008,860,3.6521,1.0064,25.58
BAT_008,880,3.659,1.0027,25.55
BAT_008,900,3.6539,1.0009,25.5
BAT_008,920,3.6549,0.9929,25.61
BAT_008,940,3.6534,1.0038,25.62
BAT_008,960,3.6526,1.0042,25.59
BAT_008,980,3.6525,0.9973,25.71
BAT_008,1000,3.6524,1.0014,25.73
BAT_008,1020,3.6474,0.9954,25.74
BAT_008,1040,3.6537,1.0029,25.83
BAT_008,1060,3.6508,1.0005,25.77
BAT_008,1080,3.6499,0.9958,25.8
BAT_008,1100,3.65,0.9967,25.86
BAT_008,1120,3.6463,1.0021,25.9
BAT_008,1140,3.6505,0.9977,25.89
BAT_008,1160,3.6512,0.9992,26.05
BAT_008,1180,3.646,0.9988,25.92
BAT_008,1200,3.6469,0.9961,25.99
BAT_008,1220,3.6497,0.9943,26.07
BAT_008,1240,3.6449,0.998,26.14
BAT_008,1260,3.6484,1.0014,26.14
BAT_008,1280,3.6482,1.0031,26.2
BAT_008,1300,3.6447,0.9996,26.2
BAT_008,1320,3.6479,1.0028,26.26
BAT_008,1340,3.6451,0.9933,26.29
BAT_008,1360,3.6458,0.9973,26.26
BAT_008,1380,3.6446,1.005,26.33
BAT_008,1400,3.6458,1.0027,26.32
BAT_008,1420,3.6469,0.9882,26.29
BAT_008,1440,3.6445,0.9979,26.33
BAT_008,1460,3.6455,0.9951,26.42
BAT_008,1480,3.6442,1.0003,26.4
BAT_008,1500,3.6432,1.0061,26.5
BAT_008,1520,3.6452,0.9996,26.42
BAT_008,1540,3.6421,0.9992,26.6
BAT_008,1560,3.645,1.0021,26.52
BAT_008,1580,3.6427,0.9987,26.58
BAT_008,1600,3.6397,1.0023,26.62
BAT_008,1620,3.6434,0.9927,26.6
BAT_008,1640,3.6488,0.9956,26.7
BAT_008,1660,3.6421,0.9951,26.8
BAT_008,1680,3.6408,1.0007,26.84
BAT_008,1700,3.6391,0.9976,26.76
BAT_008,1720,3.6376,1.0014,26.83
BAT_008,1740,3.6404,1.0033,26.88
BAT_008,1760,3.6405,0.9988,26.93
BAT_008,1780,3.6381,1.007,26.89
BAT_008,1800,3.6407,1.0091,26.82
BAT_008,1820,3.6385,0.998,27.05
BAT_008,1840,3.6378,1.0136,26.92
BAT_008,1860,3.639,0.9981,27.05
BAT_008,1880,3.6369,0.9977,26.96
BAT_008,1900,3.638,0.9925,27.02
BAT_008,1920,3.6376,0.9994,27.17
BAT_008,1940,3.6345,1.0021,27.16
BAT_008,1960,3.6363,0.996,27.17
BAT_008,1980,3.6384,0.9981,27.25
BAT_008,2000,3.6358,1.0086,27.24
BAT_009,0,4.1013,1.0067,26.01
BAT_009,20,4.0891,0.9897,25.95
BAT_009,40,4.0756,0.9933,25.9
BAT_009,60,4.0701,1.0012,26.01
BAT_009,80,4.0576,1.0053,25.99
BAT_009,100,4.0514,0.9997,26.04
BAT_009,120,4.0379,1.0072,25.95
BAT_009,140,4.0333,1.0026,26.1
BAT_009,160,4.0267,0.999,26.04
BAT_009,180,4.017,0.9943,26.07
BAT_009,200,4.0117,1.0019,26.1
BAT_009,220,4.0091,1.002,26.05
BAT_009,240,4.0031,0.9994,26.12
BAT_009,260,3.9999,1.0021,26.18
BAT_009,280,3.9944,0.9964,26.15
BAT_009,300,3.9965,1.0048,26.2
BAT_009,320,3.9916,0.9985,26.22
BAT_009,340,3.9893,0.9906,26.14
BAT_009,360,3.9829,1.0059,26.23
BAT_009,380,3.982,0.9981,26.2
BAT_009,400,3.982,0.9999,26.12
BAT_009,420,3.9773,0.9964,26.27
BAT_009,440,3.9814,1.0016,26.28
BAT_009,460,3.9754,0.9954,26.2
BAT_009,480,3.9757,1.0001,26.36
BAT_009,500,3.9729,1.0068,26.3
BAT_009,520,3.9701,1.0011,26.32
BAT_009,540,3.973,0.9916,26.36
BAT_009,560,3.9722,1.0019,26.4
BAT_009,580,3.9666,0.993,26.38
BAT_009,600,3.9664,0.9972,26.41
BAT_009,620,3.9666,0.9985,26.4
BAT_009,640,3.9661,0.9972,26.44
BAT_009,660,3.9628,1.0062,26.37
BAT_009,680,3.9663,1.0026,26.49
BAT_009,700,3.9653,0.9998,26.45
BAT_009,720,3.9638,1.0024,26.58
BAT_009,740,3.9654,0.9984,26.47
BAT_009,760,3.9661,1.0006,26.45
BAT_009,780,3.9603,1.0041,26.49
BAT_009,800,3.9619,1.0018,26.54
BAT_009,820,3.9666,0.9936,26.57
BAT_009,840,3.963,0.9927,26.52
BAT_009,860,3.9595,0.9942,26.55
BAT_009,880,3.9628,1.0035,26.58
BAT_009,900,3.9607,1.0114,26.66
BAT_009,920,3.9621,1.007,26.64
BAT_009,940,3.9593,0.9974,26.66
BAT_009,960,3.9598,1.0058,26.65
BAT_009,980,3.9581,1.005,26.68
BAT_009,1000,3.9579,0.9942,26.74
BAT_009,1020,3.9613,0.9942,26.77
BAT_009,1040,3.9617,0.9973,26.75
BAT_009,1060,3.9571,0.9994,26.79
BAT_009,1080,3.958,0.994,26.74
BAT_009,1100,3.9619,1.0034,26.77
BAT_009,1120,3.959,1.0015,26.66
BAT_009,1140,3.9574,0.9978,26.78
BAT_009,1160,3.9575,1.0005,26.79
BAT_009,1180,3.9593,1.0014,26.84
BAT_009,1200,3.9567,1.0013,26.82
BAT_009,1220,3.9582,0.9925,26.82
BAT_009,1240,3.9558,1.0001,26.97
BAT_009,1260,3.9552,1.0085,26.85
BAT_009,1280,3.9562,0.9992,26.87
BAT_009,1300,3.9569,1.0059,26.95
BAT_009,1320,3.9569,1.0072,26.85
BAT_009,1340,3.9565,0.9957,26.98
BAT_009,1360,3.9572,0.9972,26.98
BAT_009,1380,3.9566,0.992,26.96
BAT_009,1400,3.9577,1.0172,26.94
BAT_009,1420,3.9561,0.992,26.9
BAT_009,1440,3.9544,1.0068,27.1
BAT_009,1460,3.9578,1.0009,26.97
BAT_009,1480,3.9528,1.0045,27.04
BAT_009,1500,3.9551,0.9951,27.05
BAT_009,1520,3.9532,1.004,27.2
BAT_009,1540,3.9503,1.0062,27.11
BAT_009,1560,3.9544,0.9997,27.11
BAT_009,1580,3.9549,1.0096,27.02
BAT_009,1600,3.9565,0.992,27.14
BAT_009,1620,3.9521,0.9971,27.11
BAT_009,1640,3.9525,0.9985,27.14
BAT_009,1660,3.9533,0.9977,27.14
BAT_009,1680,3.9575,1.0045,27.16
BAT_009,1700,3.9545,0.9961,27.16
BAT_009,1720,3.9539,1.0025,27.2
BAT_009,1740,3.9535,0.9976,27.27
BAT_009,1760,3.9545,0.999,27.27
BAT_009,1780,3.9509,1.0067,27.2
BAT_009,1800,3.9536,1.0013,27.25
BAT_009,1820,3.9534,0.996,27.27
BAT_009,1840,3.95,1.0021,27.4
BAT_009,1860,3.9544,1.0063,27.37
BAT_009,1880,3.952,1.004,27.34
BAT_009,1900,3.9528,0.9972,27.44
BAT_009,1920,3.9509,0.9941,27.34
BAT_009,1940,3.9527,1.0013,27.38
BAT_009,1960,3.9508,1.0081,27.42
BAT_009,1980,3.9519,1.0033,27.34
BAT_009,2000,3.9533,1.0019,27.41
BAT_010,0,4.1122,1.0047,24.16
BAT_010,20,4.1006,0.9942,24.16
BAT_010,40,4.0914,0.9934,24.3
BAT_010,60,4.0797,1.0054,24.26
BAT_010,80,4.0732,0.9946,24.19
BAT_010,100,4.0587,1.0001,24.23
BAT_010,120,4.0555,0.9961,24.3
BAT_010,140,4.0465,0.993,24.28
BAT_010,160,4.049,0.999,24.29
BAT_010,180,4.0347,1.0053,24.22
BAT_010,200,4.0325,0.9964,24.37
BAT_010,220,4.0268,1.0036,24.39
BAT_010,240,4.0238,1.009,24.36
BAT_010,260,4.019,1.0089,24.31
BAT_010,280,4.0166,0.9969,24.35
BAT_010,300,4.014,1.0032,24.38
BAT_010,320,4.0128,1.0021,24.31
BAT_010,340,4.0082,0.9879,24.28
BAT_010,360,4.0029,0.9911,24.49
BAT_010,380,4.0046,0.9998,24.44
BAT_010,400,4.0032,0.9996,24.4
BAT_010,420,3.9971,0.9958,24.42
BAT_010,440,4.0002,1.0076,24.57
BAT_010,460,3.9985,0.9922,24.55
BAT_010,480,3.9949,1.0006,24.51
BAT_010,500,3.9966,1.0023,24.57
BAT_010,520,3.9933,0.9966,24.58
BAT_010,540,3.9926,0.9957,24.58
BAT_010,560,3.9943,1.0012,24.54
BAT_010,580,3.9921,1.0063,24.58
BAT_010,600,3.9901,0.9953,24.57
BAT_010,620,3.9915,1.0034,24.55
BAT_010,640,3.9857,0.9977,24.64
BAT_010,660,3.9906,0.9988,24.55
BAT_010,680,3.9879,0.9956,24.63
BAT_010,700,3.9856,0.9938,24.69
BAT_010,720,3.984,0.9954,24.71
BAT_010,740,3.9861,0.9955,24.66
BAT_010,760,3.9833,1.0001,24.68
BAT_010,780,3.9838,0.9938,24.74
BAT_010,800,3.9814,0.9971,24.69
BAT_010,820,3.9823,1.0083,24.66
BAT_010,840,3.9816,1.0046,24.77
BAT_010,860,3.9828,1.0018,24.72
BAT_010,880,3.9843,0.9916,24.66
BAT_010,900,3.9839,0.9933,24.77
BAT_010,920,3.9806,1.0034,24.79
BAT_010,940,3.9815,0.9956,24.82
BAT_010,960,3.9788,1.0051,24.83
BAT_010,980,3.9806,1.0015,24.74
BAT_010,1000,3.9836,0.9971,24.88
BAT_010,1020,3.9829,0.9922,24.78
BAT_010,1040,3.9794,1.0008,24.92
BAT_010,1060,3.981,0.9988,24.91
BAT_010,1080,3.9808,1.0036,24.92
BAT_010,1100,3.9814,0.9981,25.01
BAT_010,1120,3.9825,1.0045,24.91
BAT_010,1140,3.9843,0.999,24.91
BAT_010,1160,3.9779,0.9961,24.89
BAT_010,1180,3.9792,1.0007,24.89
BAT_010,1200,3.9844,0.9946,25.0
BAT_010,1220,3.9817,0.9972,24.96
BAT_010,1240,3.9779,1.0041,25.02
BAT_010,1260,3.977,0.9982,25.01
BAT_010,1280,3.9791,1.0079,25.07
BAT_010,1300,3.9773,0.996,25.06
BAT_010,1320,3.9795,0.9911,24.94
BAT_010,1340,3.9776,1.0004,25.07
BAT_010,1360,3.9763,1.0031,25.05
BAT_010,1380,3.9771,0.9961,25.05
BAT_010,1400,3.9796,1.0006,25.11
BAT_010,1420,3.9766,1.0014,25.14
BAT_010,1440,3.9757,1.0045,25.19
BAT_010,1460,3.9802,1.0042,25.16
BAT_010,1480,3.9757,1.0001,25.11
BAT_010,1500,3.9793,1.0018,25.03
BAT_010,1520,3.9766,0.9955,25.07
BAT_010,1540,3.9759,0.9984,25.17
BAT_010,1560,3.979,1.0008,25.19
BAT_010,1580,3.9748,0.9974,25.09
BAT_010,1600,3.9744,1.0073,25.33
BAT_010,1620,3.9721,1.0038,25.26
BAT_010,1640,3.9778,1.0005,25.27
BAT_010,1660,3.9791,1.0036,25.3
BAT_010,1680,3.9799,1.004,25.33
BAT_010,1700,3.9748,1.0073,25.3
BAT_010,1720,3.9753,0.9941,25.29
BAT_010,1740,3.9774,0.9953,25.33
BAT_010,1760,3.9757,0.998,25.27
BAT_010,1780,3.9759,0.9976,25.38
BAT_010,1800,3.9776,0.9888,25.3
BAT_010,1820,3.9762,1.0014,25.39
BAT_010,1840,3.9718,1.0069,25.31
BAT_010,1860,3.9763,0.9973,25.36
BAT_010,1880,3.9729,0.997,25.42
BAT_010,1900,3.9726,1.004,25.4
BAT_010,1920,3.973,0.9918,25.5
BAT_010,1940,3.9744,0.9985,25.41
BAT_010,1960,3.9748,0.9968,25.5
BAT_010,1980,3.9749,0.9958,25.53
BAT_010,2000,3.971,0.9947,25.37
BAT_011,0,4.1318,0.9952,25.2
BAT_011,20,4.1241,1.0031,25.29
BAT_011,40,4.1135,0.9928,25.28
BAT_011,60,4.102,0.999,25.28
BAT_011,80,4.1012,1.0005,25.26
BAT_011,100,4.0918,1.0003,25.23
BAT_011,120,4.0865,0.9962,25.3
BAT_011,140,4.0766,1.0068,25.25
BAT_011,160,4.0741,0.9946,25.28
BAT_011,180,4.0734,0.9986,25.24
BAT_011,200,4.0667,1.002,25.25
BAT_011,220,4.0642,0.9981,25.31
BAT_011,240,4.0607,1.0053,25.23
BAT_011,260,4.058,1.0034,25.32
BAT_011,280,4.0564,0.9965,25.27
BAT_011,300,4.0561,0.9902,25.3
BAT_011,320,4.0484,1.0021,25.36
BAT_011,340,4.0489,0.9966,25.25
BAT_011,360,4.0436,0.9982,25.27
BAT_011,380,4.0443,1.0105,25.39
BAT_011,400,4.0417,1.0008,25.41
BAT_011,420,4.0394,0.9991,25.37
BAT_011,440,4.0408,1.013,25.38
BAT_011,460,4.0412,0.9946,25.35
BAT_011,480,4.0379,0.9977,25.34
BAT_011,500,4.037,1.0034,25.39
BAT_011,520,4.0384,0.9931,25.31
BAT_011,540,4.0354,0.9974,25.38
BAT_011,560,4.0353,1.0092,25.46
BAT_011,580,4.0355,0.9953,25.42
BAT_011,600,4.0351,1.0058,25.45
BAT_011,620,4.0324,1.0105,25.38
BAT_011,640,4.0349,0.986,25.38
BAT_011,660,4.0333,0.9958,25.45
BAT_011,680,4.0292,0.9963,25.43
BAT_011,700,4.0335,0.9983,25.47
BAT_011,720,4.0325,0.9965,25.44
BAT_011,740,4.0304,1.0054,25.49
BAT_011,760,4.0275,0.9897,25.46
BAT_011,780,4.0344,0.9965,25.49
BAT_011,800,4.0289,1.0017,25.62
BAT_011,820,4.0262,1.005,25.48
BAT_011,840,4.0315,0.9976,25.54
BAT_011,860,4.032,1.0023,25.48
BAT_011,880,4.0278,0.9968,25.56
BAT_011,900,4.0311,1.0052,25.51
BAT_011,920,4.0283,1.002,25.55
BAT_011,940,4.0303,0.9998,25.68
BAT_011,960,4.028,1.0028,25.58
BAT_011,980,4.029,0.9976,25.63
BAT_011,1000,4.0288,1.0043,25.59
BAT_011,1020,4.0299,1.002,25.63
BAT_011,1040,4.031,0.9974,25.6
BAT_011,1060,4.0283,0.9915,25.66
BAT_011,1080,4.0289,0.9952,25.65
BAT_011,1100,4.027,1.0001,25.56
BAT_011,1120,4.0264,1.01,25.61
BAT_011,1140,4.0271,0.9939,25.66
BAT_011,1160,4.0268,0.9996,25.62
BAT_011,1180,4.0279,0.997,25.72
BAT_011,1200,4.028,0.9994,25.69
BAT_011,1220,4.0311,1.0034,25.63
BAT_011,1240,4.027,0.9947,25.68
BAT_011,1260,4.0258,0.9975,25.76
BAT_011,1280,4.026,1.0,25.68
BAT_011,1300,4.029,0.995,25.75
BAT_011,1320,4.026,1.0034,25.72
BAT_011,1340,4.0281,1.0008,25.79
BAT_011,1360,4.0279,1.0013,25.69
BAT_011,1380,4.0234,0.9934,25.7
BAT_011,1400,4.0236,1.0023,25.76
BAT_011,1420,4.0257,0.9987,25.8
BAT_011,1440,4.0267,1.0027,25.8
BAT_011,1460,4.0247,0.9968,25.77
BAT_011,1480,4.0248,0.998,25.8
BAT_011,1500,4.0221,0.9991,25.78
BAT_011,1520,4.0228,1.0048,25.76
BAT_011,1540,4.0235,0.9973,25.82
BAT_011,1560,4.0223,0.9933,25.76
BAT_011,1580,4.0271,0.9883,25.79
BAT_011,1600,4.026,1.0034,25.88
BAT_011,1620,4.0269,0.9959,25.8
BAT_011,1640,4.0244,1.0022,25.85
BAT_011,1660,4.0261,1.0042,25.73
BAT_011,1680,4.0242,1.0004,25.84
BAT_011,1700,4.0232,0.9893,25.84
BAT_011,1720,4.0221,1.0039,25.87
BAT_011,1740,4.0272,1.0028,25.95
BAT_011,1760,4.0208,0.9952,25.95
BAT_011,1780,4.0226,1.0011,25.96
BAT_011,1800,4.02,1.0027,25.91
BAT_011,1820,4.0222,0.9964,26.01
BAT_011,1840,4.0201,0.9991,26.0
BAT_011,1860,4.0218,1.0033,25.97
BAT_011,1880,4.0243,0.9908,25.97
BAT_011,1900,4.0221,0.9947,25.86
BAT_011,1920,4.0248,1.0013,25.98
BAT_011,1940,4.0219,0.986,25.98
BAT_011,1960,4.0218,1.0049,25.94
BAT_011,1980,4.0206,0.9977,25.91
BAT_011,2000,4.0202,0.9924,25.92
BAT_012,0,3.9705,0.9943,24.06
BAT_012,20,3.9466,0.999,24.09
BAT_012,40,3.924,0.9993,24.12
BAT_012,60,3.9015,0.9968,24.13
BAT_012,80,3.8869,0.9928,24.26
BAT_012,100,3.8628,0.9947,24.29
BAT_012,120,3.8546,1.0054,24.33
BAT_012,140,3.8428,0.9919,24.32
BAT_012,160,3.8294,1.0008,24.43
BAT_012,180,3.8188,1.0011,24.29
BAT_012,200,3.806,1.0005,24.41
BAT_012,220,3.7993,0.9948,24.41
BAT_012,240,3.7887,1.0043,24.44
BAT_012,260,3.7825,0.9981,24.37
BAT_012,280,3.7777,1.0022,24.45
BAT_012,300,3.768,0.9958,24.46
BAT_012,320,3.7669,1.002,24.58
BAT_012,340,3.7615,0.9985,24.57
BAT_012,360,3.7556,0.9939,24.58
BAT_012,380,3.7493,0.9961,24.54
BAT_012,400,3.7445,1.0064,24.66
BAT_012,420,3.744,1.0045,24.7
BAT_012,440,3.736,0.9984,24.72
BAT_012,460,3.7374,0.9985,24.7
BAT_012,480,3.7359,0.9983,24.63
BAT_012,500,3.7347,1.0043,24.78
BAT_012,520,3.7347,0.9957,24.8
BAT_012,540,3.729,0.9922,24.83
BAT_012,560,3.7278,1.0085,24.77
BAT_012,580,3.7219,0.9954,24.77
BAT_012,600,3.7242,1.0026,24.86
BAT_012,620,3.7194,1.0,25.01
BAT_012,640,3.7219,1.003,24.87
BAT_012,660,3.7148,0.9994,24.97
BAT_012,680,3.7206,0.9997,24.95
BAT_012,700,3.7151,1.0044,25.04
BAT_012,720,3.7146,0.9896,25.12
BAT_012,740,3.7182,0.9957,25.03
BAT_012,760,3.7195,1.0054,25.06
BAT_012,780,3.7151,1.0038,25.08
BAT_012,800,3.7098,0.9976,25.2
BAT_012,820,3.7143,0.9939,25.22
BAT_012,840,3.7105,1.0021,25.24
BAT_012,860,3.7106,1.0045,25.14
BAT_012,880,3.7055,0.9926,25.13
BAT_012,900,3.7068,0.9998,25.25
BAT_012,920,3.7103,0.9966,25.33
BAT_012,940,3.7062,0.9968,25.24
BAT_012,960,3.7101,1.0022,25.3
BAT_012,980,3.7101,0.9926,25.35
BAT_012,1000,3.7075,1.0046,25.44
BAT_012,1020,3.7082,1.0079,25.43
BAT_012,1040,3.7082,1.0,25.53
BAT_012,1060,3.7058,0.9961,25.46
BAT_012,1080,3.7055,1.0009,25.47
BAT_012,1100,3.7079,0.994,25.57
BAT_012,1120,3.7028,0.9966,25.53
BAT_012,1140,3.7057,0.9913,25.55
BAT_012,1160,3.7075,1.0044,25.57
BAT_012,1180,3.7096,0.9963,25.59
BAT_012,1200,3.7064,1.0038,25.65
BAT_012,1220,3.7012,0.994,25.73
BAT_012,1240,3.7007,1.0066,25.65
BAT_012,1260,3.7011,0.9933,25.66
BAT_012,1280,3.702,1.0021,25.62
BAT_012,1300,3.7022,1.003,25.76
BAT_012,1320,3.7011,1.0028,25.85
BAT_012,1340,3.7004,1.0037,25.8
BAT_012,1360,3.7013,0.9967,25.83
BAT_012,1380,3.6999,1.0069,25.89
BAT_012,1400,3.7021,0.9993,25.92
BAT_012,1420,3.7034,0.9972,25.9
BAT_012,1440,3.6986,0.9958,25.93
BAT_012,1460,3.7007,0.9957,25.99
BAT_012,1480,3.7013,1.0054,26.03
BAT_012,1500,3.6977,1.0031,26.06
BAT_012,1520,3.7003,1.001,26.1
BAT_012,1540,3.6984,1.0027,26.08
BAT_012,1560,3.6966,1.0093,26.11
BAT_012,1580,3.699,0.9999,26.11
BAT_012,1600,3.6966,1.0057,26.12
BAT_012,1620,3.6946,0.9913,26.17
BAT_012,1640,3.6964,1.0104,26.15
BAT_012,1660,3.6958,1.0041,26.22
BAT_012,1680,3.7018,1.0021,26.22
BAT_012,1700,3.6979,0.9949,26.39
BAT_012,1720,3.6981,1.0021,26.37
BAT_012,1740,3.6979,0.999,26.4
BAT_012,1760,3.6958,1.0018,26.37
BAT_012,1780,3.6945,0.9924,26.43
BAT_012,1800,3.6944,1.0049,26.46
BAT_012,1820,3.6941,0.9869,26.46
BAT_012,1840,3.6926,1.0077,26.44
BAT_012,1860,3.6965,1.0046,26.49
BAT_012,1880,3.6957,1.0084,26.55
BAT_012,1900,3.6922,0.9977,26.55
BAT_012,1920,3.696,0.9946,26.62
BAT_012,1940,3.6938,1.0004,26.57
BAT_012,1960,3.6917,0.9956,26.57
BAT_012,1980,3.6938,0.9934,26.65
BAT_012,2000,3.6927,1.0021,26.67
BAT_013,0,3.9343,0.9972,24.28
BAT_013,20,3.9135,0.9915,24.39
BAT_013,40,3.8817,1.0007,24.37
BAT_013,60,3.8614,0.998,24.47
BAT_013,80,3.8403,0.995,24.48
BAT_013,100,3.8217,1.0018,24.47
BAT_013,120,3.8,1.0026,24.61
BAT_013,140,3.7883,0.9978,24.56
BAT_013,160,3.7759,1.0,24.59
BAT_013,180,3.7593,0.9943,24.67
BAT_013,200,3.7499,1.0063,24.62
BAT_013,220,3.7378,0.9985,24.64
BAT_013,240,3.7273,1.0021,24.75
BAT_013,260,3.7217,0.9986,24.7
BAT_013,280,3.7107,0.9996,24.77
BAT_013,300,3.7056,1.0054,24.75
BAT_013,320,3.7008,0.999,24.79
BAT_013,340,3.6889,0.9963,24.88
BAT_013,360,3.6865,0.9966,24.96
BAT_013,380,3.6813,0.993,24.9
BAT_013,400,3.6793,0.9981,24.9
BAT_013,420,3.6712,1.0007,24.98
BAT_013,440,3.6673,1.0056,25.05
BAT_013,460,3.6676,1.002,25.09
BAT_013,480,3.6594,1.0027,25.15
BAT_013,500,3.658,0.9942,25.18
BAT_013,520,3.6553,0.9938,25.06
BAT_013,540,3.6523,0.9959,25.17
BAT_013,560,3.6537,0.9993,25.3
BAT_013,580,3.6483,0.9982,25.26
BAT_013,600,3.6509,1.0052,25.22
BAT_013,620,3.6483,0.9979,25.27
BAT_013,640,3.6461,0.9995,25.33
BAT_013,660,3.645,1.0129,25.43
BAT_013,680,3.643,1.0001,25.36
BAT_013,700,3.6435,1.0054,25.32
BAT_013,720,3.6393,1.0049,25.51
BAT_013,740,3.6404,0.9995,25.48
BAT_013,760,3.6374,0.9997,25.55
BAT_013,780,3.6368,0.9947,25.55
BAT_013,800,3.6352,1.009,25.52
